date,ageSib,ethnicityCensus,allegation,geog,datacol
2010,2,8,0,3,32.85
2010,2,8,0,4,33.30
2010,2,8,0,5,43.19
2010,2,8,0,6,31.04
2010,2,8,1,1,21.58
2010,2,8,1,2,9.15
2010,2,8,1,3,12.08
2010,2,8,1,4,9.73
2010,2,8,1,5,12.48
2010,2,8,1,6,8.45
2010,2,8,2,1,8.47
2010,2,8,2,2,6.35
2010,2,8,2,3,1.88
2010,2,8,2,4,1.79
2010,2,8,2,5,3.84
2010,2,8,2,6,3.43
2010,2,8,3,1,40.00
2010,2,8,3,2,35.98
2010,2,8,3,3,14.01
2010,2,8,3,4,18.19
2010,2,8,3,5,26.87
2010,2,8,3,6,18.34
2010,2,8,4,1,52.24
2010,2,8,4,2,41.67
2010,2,8,4,3,21.74
2010,2,8,4,4,23.05
2010,2,8,4,5,36.47
2010,2,8,4,6,25.40
2010,2,9,0,1,33.78
2010,2,9,0,2,47.37
2010,2,9,0,3,41.39
2010,2,9,0,4,43.39
2010,2,9,0,5,33.16
2010,2,9,0,6,33.37
2010,2,9,1,1,9.58
2010,2,9,1,2,9.93
2010,2,9,1,3,10.67
2010,2,9,1,4,13.49
2010,2,9,1,5,11.05
2010,2,9,1,6,9.52
2010,2,9,2,1,2.40
2010,2,9,2,2,3.91
2010,2,9,2,3,2.66
2010,2,9,2,4,3.55
2010,2,9,2,5,2.71
2010,2,9,2,6,2.85
2010,2,9,3,1,15.86
2010,2,9,3,2,20.64
2010,2,9,3,3,17.19
2010,2,9,3,4,19.86
2010,2,9,3,5,18.03
2010,2,9,3,6,16.23
2010,2,9,4,1,22.61
2010,2,9,4,2,28.99
2010,2,9,4,3,26.11
2010,2,9,4,4,30.63
2010,2,9,4,5,26.37
2010,2,9,4,6,23.81
2010,2,10,0,1,104.78
2010,2,10,0,2,137.57
2010,2,10,0,3,51.05
2010,2,10,0,4,35.17
2010,2,10,0,5,56.80
2010,2,10,0,6,80.36
2010,2,10,1,1,25.97
2010,2,10,1,2,26.01
2010,2,10,1,3,12.08
2010,2,10,1,4,12.50
2010,2,10,1,5,19.67
2010,2,10,1,6,24.06
2010,2,10,2,1,8.67
2010,2,10,2,2,7.22
2010,2,10,2,3,2.28
2010,2,10,2,4,1.98
2010,2,10,2,5,3.42
2010,2,10,2,6,5.59
2010,2,10,3,1,61.17
2010,2,10,3,2,69.31
2010,2,10,3,3,23.43
2010,2,10,3,4,16.14
2010,2,10,3,5,28.09
2010,2,10,3,6,37.15
2010,2,10,4,1,76.01
2010,2,10,4,2,84.04
2010,2,10,4,3,31.92
2010,2,10,4,4,25.45
2010,2,10,4,5,45.07
2010,2,10,4,6,55.95
2010,2,11,0,1,48.87
2010,2,11,0,2,57.24
2010,2,11,0,3,38.17
2010,2,11,0,4,30.36
2010,2,11,0,5,39.94
2010,2,11,0,6,40.43
2010,2,11,1,1,12.53
2010,2,11,1,2,14.22
2010,2,11,1,3,9.11
2010,2,11,1,4,9.06
2010,2,11,1,5,13.79
2010,2,11,1,6,11.17
2010,2,11,2,1,2.69
2010,2,11,2,2,3.34
2010,2,11,2,3,1.55
2010,2,11,2,4,1.39
2010,2,11,2,5,2.10
2010,2,11,2,6,2.47
2010,2,11,3,1,26.93
2010,2,11,3,2,30.86
2010,2,11,3,3,17.72
2010,2,11,3,4,13.84
2010,2,11,3,5,19.85
2010,2,11,3,6,20.31
2010,2,11,4,1,34.40
2010,2,11,4,2,42.02
2010,2,11,4,3,25.01
2010,2,11,4,4,20.94
2010,2,11,4,5,31.50
2010,2,11,4,6,28.67
2010,2,12,0,1,128.16
2010,2,12,0,2,151.23
2010,2,12,0,3,60.36
2010,2,12,0,4,107.56
2010,2,12,0,5,89.71
2010,2,12,0,6,53.49
2010,2,12,1,1,54.28
2010,2,12,1,2,52.47
2010,2,12,1,3,16.77
2010,2,12,1,4,37.08
2010,2,12,1,5,39.02
2010,2,12,1,6,14.05
2010,2,12,2,1,6.77
2010,2,12,2,2,21.74
2010,2,12,2,3,3.27
2010,2,12,2,4,5.26
2010,2,12,2,5,3.48
2010,2,12,2,6,4.89
2010,2,12,3,1,54.37
2010,2,12,3,2,46.30
2010,2,12,3,3,22.13
2010,2,12,3,4,43.79
2010,2,12,3,5,36.56
2010,2,12,3,6,27.56
2010,2,12,4,1,85.44
2010,2,12,4,2,89.51
2010,2,12,4,3,35.55
2010,2,12,4,4,73.64
2010,2,12,4,5,68.40
2010,2,12,4,6,37.98
2010,3,0,0,1,81.86
2010,3,0,0,2,76.74
2010,3,0,0,3,60.09
2010,3,0,0,4,59.27
2010,3,0,0,5,78.52
2010,3,0,0,6,67.68
2010,3,0,1,1,23.24
2010,3,0,1,2,19.03
2010,3,0,1,3,15.15
2010,3,0,1,4,18.46
2010,3,0,1,5,26.88
2010,3,0,1,6,19.10
2010,3,0,2,1,3.59
2010,3,0,2,2,3.31
2010,3,0,2,3,2.81
2010,3,0,2,4,3.65
2010,3,0,2,5,2.87
2010,3,0,2,6,3.57
2010,3,0,3,1,59.72
2010,3,0,3,2,55.03
2010,3,0,3,3,42.90
2010,3,0,3,4,37.98
2010,3,0,3,5,51.27
2010,3,0,3,6,49.75
2010,3,0,4,1,71.53
2010,3,0,4,2,66.28
2010,3,0,4,3,53.52
2010,3,0,4,4,50.96
2010,3,0,4,5,70.88
2010,3,0,4,6,61.76
2010,3,1,0,1,119.78
2010,3,1,0,2,285.34
2010,3,1,0,3,283.52
2010,3,1,0,4,202.60
2010,3,1,0,5,193.99
2010,3,1,0,6,131.78
2010,3,1,1,1,38.46
2010,3,1,1,2,45.31
2010,3,1,1,3,82.63
2010,3,1,1,4,59.74
2010,3,1,1,5,60.11
2010,3,1,1,6,60.11
2010,3,1,2,1,14.81
2010,3,1,2,2,19.05
2010,3,1,2,3,10.59
2010,3,1,2,4,5.19
2010,3,1,2,5,15.69
2010,3,1,2,6,15.54
2010,3,1,3,1,75.37
2010,3,1,3,2,230.37
2010,3,1,3,3,168.58
2010,3,1,3,4,135.06
2010,3,1,3,5,128.42
2010,3,1,3,6,97.93
2010,3,1,4,1,92.56
2010,3,1,4,2,240.84
2010,3,1,4,3,233.72
2010,3,1,4,4,171.43
2010,3,1,4,5,166.67
2010,3,1,4,6,118.64
2010,3,2,0,1,29.66
2010,3,2,0,2,30.30
2010,3,2,0,3,17.51
2010,3,2,0,4,22.56
2010,3,2,0,5,31.25
2010,3,2,0,6,22.68
2010,3,2,1,1,25.42
2010,3,2,1,2,23.44
2010,3,2,1,3,7.01
2010,3,2,1,4,9.88
2010,3,2,1,5,10.67
2010,3,2,1,6,13.08
2010,3,2,2,2,52.63
2010,3,2,2,3,1.96
2010,3,2,2,4,1.15
2010,3,2,2,6,4.05
2010,3,2,3,1,25.42
2010,3,2,3,2,29.13
2010,3,2,3,3,10.73
2010,3,2,3,4,13.34
2010,3,2,3,5,21.34
2010,3,2,3,6,17.01
2010,3,2,4,1,29.66
2010,3,2,4,2,21.65
2010,3,2,4,3,15.82
2010,3,2,4,4,20.59
2010,3,2,4,5,25.91
2010,3,2,4,6,20.41
2010,3,3,0,1,167.42
2010,3,3,0,2,126.83
2010,3,3,0,3,59.41
2010,3,3,0,4,138.46
2010,3,3,0,5,143.23
2010,3,3,0,6,62.39
2010,3,3,1,1,64.52
2010,3,3,1,2,20.10
2010,3,3,1,3,15.56
2010,3,3,1,4,43.52
2010,3,3,1,5,56.55
2010,3,3,1,6,21.83
2010,3,3,2,1,.00
2010,3,3,2,2,25.00
2010,3,3,2,3,4.67
2010,3,3,2,4,5.93
2010,3,3,2,5,3.53
2010,3,3,2,6,15.75
2010,3,3,3,1,113.12
2010,3,3,3,2,87.80
2010,3,3,3,3,39.60
2010,3,3,3,4,85.90
2010,3,3,3,5,87.21
2010,3,3,3,6,45.29
2010,3,3,4,1,140.27
2010,3,3,4,2,107.32
2010,3,3,4,3,50.92
2010,3,3,4,4,113.87
2010,3,3,4,5,124.74
2010,3,3,4,6,56.16
2010,3,4,0,1,112.50
2010,3,4,0,2,176.47
2010,3,4,0,3,44.78
2010,3,4,0,4,140.79
2010,3,4,0,5,113.49
2010,3,4,0,6,73.77
2010,3,4,1,1,62.50
2010,3,4,1,2,333.33
2010,3,4,1,3,16.39
2010,3,4,1,4,66.25
2010,3,4,1,5,49.25
2010,3,4,1,6,58.82
2010,3,4,2,4,8.28
2010,3,4,2,5,.00
2010,3,4,3,1,112.50
2010,3,4,3,2,176.47
2010,3,4,3,3,37.31
2010,3,4,3,4,84.89
2010,3,4,3,5,72.81
2010,3,4,3,6,26.79
2010,3,4,4,1,112.50
2010,3,4,4,2,176.47
2010,3,4,4,3,44.78
2010,3,4,4,4,134.58
2010,3,4,4,5,109.21
2010,3,4,4,6,73.77
2010,3,5,0,1,84.66
2010,3,5,0,2,100.81
2010,3,5,0,3,58.81
2010,3,5,0,4,53.51
2010,3,5,0,5,73.61
2010,3,5,0,6,66.75
2010,3,5,1,1,23.69
2010,3,5,1,2,26.91
2010,3,5,1,3,15.53
2010,3,5,1,4,15.47
2010,3,5,1,5,24.16
2010,3,5,1,6,18.41
2010,3,5,2,1,3.94
2010,3,5,2,2,4.15
2010,3,5,2,3,2.96
2010,3,5,2,4,3.89
2010,3,5,2,5,2.77
2010,3,5,2,6,3.50
2010,3,5,3,1,63.53
2010,3,5,3,2,72.08
2010,3,5,3,3,41.94
2010,3,5,3,4,34.78
2010,3,5,3,5,49.74
2010,3,5,3,6,50.25
2010,3,5,4,1,74.75
2010,3,5,4,2,87.66
2010,3,5,4,3,52.51
2010,3,5,4,4,45.74
2010,3,5,4,5,67.07
2010,3,5,4,6,61.47
2010,3,6,0,1,15.08
2010,3,6,0,2,9.69
2010,3,6,0,3,15.62
2010,3,6,0,4,7.44
2010,3,6,0,5,8.96
2010,3,6,0,6,10.11
2010,3,6,1,1,8.12
2010,3,6,1,2,2.45
2010,3,6,1,3,4.59
2010,3,6,1,4,2.08
2010,3,6,1,5,5.12
2010,3,6,1,6,3.82
2010,3,6,2,1,2.01
2010,3,6,2,2,1.05
2010,3,6,2,3,2.30
2010,3,6,2,4,.89
2010,3,6,2,5,2.08
2010,3,6,2,6,3.33
2010,3,6,3,1,9.69
2010,3,6,3,2,6.52
2010,3,6,3,3,9.65
2010,3,6,3,4,5.36
2010,3,6,3,5,5.12
2010,3,6,3,6,7.42
2010,3,6,4,1,13.53
2010,3,6,4,2,8.19
2010,3,6,4,3,12.86
2010,3,6,4,4,7.14
2010,3,6,4,5,8.32
2010,3,6,4,6,9.44
2010,3,8,0,1,122.27
2010,3,8,0,2,54.55
2010,3,8,0,3,67.08
2010,3,8,0,4,63.82
2010,3,8,0,5,59.92
2010,3,8,0,6,55.27
2010,3,8,1,1,36.90
2010,3,8,1,2,10.53
2010,3,8,1,3,13.63
2010,3,8,1,4,16.86
2010,3,8,1,5,19.97
2010,3,8,1,6,14.57
2010,3,8,2,1,13.02
2010,3,8,2,2,11.36
2010,3,8,2,3,9.05
2010,3,8,2,4,3.61
2010,3,8,2,5,3.33
2010,3,8,2,6,4.45
2010,3,8,3,1,88.28
2010,3,8,3,2,41.32
2010,3,8,3,3,54.70
2010,3,8,3,4,47.56
2010,3,8,3,5,37.28
2010,3,8,3,6,41.71
2010,3,8,4,1,103.95
2010,3,8,4,2,44.63
2010,3,8,4,3,60.89
2010,3,8,4,4,57.19
2010,3,8,4,5,54.59
2010,3,8,4,6,47.97
2010,3,9,0,1,44.71
2010,3,9,0,2,57.11
2010,3,9,0,3,41.69
2010,3,9,0,4,64.18
2010,3,9,0,5,50.14
2010,3,9,0,6,36.47
2010,3,9,1,1,14.84
2010,3,9,1,2,13.41
2010,3,9,1,3,14.29
2010,3,9,1,4,20.30
2010,3,9,1,5,16.91
2010,3,9,1,6,11.72
2010,3,9,2,1,2.77
2010,3,9,2,2,2.54
2010,3,9,2,3,3.95
2010,3,9,2,4,6.09
2010,3,9,2,5,2.72
2010,3,9,2,6,4.26
2010,3,9,3,1,28.58
2010,3,9,3,2,38.98
2010,3,9,3,3,23.53
2010,3,9,3,4,38.88
2010,3,9,3,5,32.32
2010,3,9,3,6,25.13
2010,3,9,4,1,37.71
2010,3,9,4,2,47.61
2010,3,9,4,3,35.41
2010,3,9,4,4,54.34
2010,3,9,4,5,45.30
2010,3,9,4,6,32.79
2010,3,10,0,1,139.29
2010,3,10,0,2,207.64
2010,3,10,0,3,89.39
2010,3,10,0,4,56.33
2010,3,10,0,5,89.84
2010,3,10,0,6,108.55
2010,3,10,1,1,42.29
2010,3,10,1,2,46.04
2010,3,10,1,3,22.49
2010,3,10,1,4,20.92
2010,3,10,1,5,31.96
2010,3,10,1,6,36.18
2010,3,10,2,1,12.35
2010,3,10,2,2,8.32
2010,3,10,2,3,3.13
2010,3,10,2,4,3.09
2010,3,10,2,5,3.32
2010,3,10,2,6,8.29
2010,3,10,3,1,102.84
2010,3,10,3,2,158.16
2010,3,10,3,3,76.74
2010,3,10,3,4,36.27
2010,3,10,3,5,54.57
2010,3,10,3,6,73.38
2010,3,10,4,1,128.26
2010,3,10,4,2,178.08
2010,3,10,4,3,93.62
2010,3,10,4,4,51.37
2010,3,10,4,5,80.19
2010,3,10,4,6,96.83
2010,3,11,0,1,86.17
2010,3,11,0,2,87.18
2010,3,11,0,3,56.99
2010,3,11,0,4,44.64
2010,3,11,0,5,73.41
2010,3,11,0,6,68.03
2010,3,11,1,1,23.92
2010,3,11,1,2,24.58
2010,3,11,1,3,14.22
2010,3,11,1,4,12.42
2010,3,11,1,5,24.04
2010,3,11,1,6,18.40
2010,3,11,2,1,3.77
2010,3,11,2,2,4.14
2010,3,11,2,3,2.63
2010,3,11,2,4,2.82
2010,3,11,2,5,2.94
2010,3,11,2,6,3.43
2010,3,11,3,1,65.45
2010,3,11,3,2,64.55
2010,3,11,3,3,42.11
2010,3,11,3,4,29.89
2010,3,11,3,5,49.75
2010,3,11,3,6,51.41
2010,3,11,4,1,76.52
2010,3,11,4,2,78.00
2010,3,11,4,3,51.19
2010,3,11,4,4,38.40
2010,3,11,4,5,66.95
2010,3,11,4,6,62.63
2010,3,12,0,1,170.51
2010,3,12,0,2,141.18
2010,3,12,0,3,63.44
2010,3,12,0,4,139.78
2010,3,12,0,5,147.45
2010,3,12,0,6,64.33
2010,3,12,1,1,65.73
2010,3,12,1,2,24.24
2010,3,12,1,3,16.62
2010,3,12,1,4,43.30
2010,3,12,1,5,58.20
2010,3,12,1,6,23.11
2010,3,12,2,1,.00
2010,3,12,2,2,47.62
2010,3,12,2,3,5.00
2010,3,12,2,4,5.81
2010,3,12,2,5,3.71
2010,3,12,2,6,16.81
2010,3,12,3,1,115.21
2010,3,12,3,2,105.88
2010,3,12,3,3,42.30
2010,3,12,3,4,86.31
2010,3,12,3,5,90.35
2010,3,12,3,6,46.24
2010,3,12,4,1,142.86
2010,3,12,4,2,123.53
2010,3,12,4,3,54.38
2010,3,12,4,4,114.50
2010,3,12,4,5,128.60
2010,3,12,4,6,57.80
2009,0,0,0,1,62.03
2009,0,0,0,2,70.52
2009,0,0,0,3,49.79
2009,0,0,0,4,40.72
2009,0,0,0,5,55.99
2009,0,0,0,6,57.86
2009,0,0,1,1,15.48
2009,0,0,1,2,16.47
2009,0,0,1,3,10.89
2009,0,0,1,4,11.23
2009,0,0,1,5,16.86
2009,0,0,1,6,14.81
2009,0,0,2,1,3.01
2009,0,0,2,2,3.77
2009,0,0,2,3,2.40
2009,0,0,2,4,1.92
2009,0,0,2,5,2.57
2009,0,0,2,6,2.98
2009,0,0,3,1,39.46
2009,0,0,3,2,42.75
2009,0,0,3,3,28.18
2009,0,0,3,4,22.03
2009,0,0,3,5,32.67
2009,0,0,3,6,36.63
2009,0,0,4,1,49.42
2009,0,0,4,2,54.30
2009,0,0,4,3,36.30
2009,0,0,4,4,30.28
2009,0,0,4,5,45.99
2009,0,0,4,6,45.84
2009,0,1,0,1,142.22
2009,0,1,0,2,236.98
2009,0,1,0,3,264.10
2009,0,1,0,4,188.57
2009,0,1,0,5,147.48
2009,0,1,0,6,102.96
2009,0,1,1,1,30.96
2009,0,1,1,2,40.13
2009,0,1,1,3,40.35
2009,0,1,1,4,38.89
2009,0,1,1,5,29.50
2009,0,1,1,6,19.77
2009,0,1,2,1,5.81
2009,0,1,2,2,6.03
2009,0,1,2,3,7.79
2009,0,1,2,4,7.07
2009,0,1,2,5,5.10
2009,0,1,2,6,11.79
2009,0,1,3,1,93.62
2009,0,1,3,2,145.99
2009,0,1,3,3,173.77
2009,0,1,3,4,126.69
2009,0,1,3,5,95.86
2009,0,1,3,6,69.72
2009,0,1,4,1,110.57
2009,0,1,4,2,168.60
2009,0,1,4,3,197.16
2009,0,1,4,4,150.85
2009,0,1,4,5,114.01
2009,0,1,4,6,81.88
2009,0,2,0,1,21.41
2009,0,2,0,2,14.62
2009,0,2,0,3,13.66
2009,0,2,0,4,14.92
2009,0,2,0,5,19.61
2009,0,2,0,6,16.21
2009,0,2,1,1,9.49
2009,0,2,1,2,7.21
2009,0,2,1,3,3.58
2009,0,2,1,4,5.73
2009,0,2,1,5,7.30
2009,0,2,1,6,5.68
2009,0,2,2,1,2.81
2009,0,2,2,2,4.74
2009,0,2,2,3,.98
2009,0,2,2,4,.65
2009,0,2,2,5,1.22
2009,0,2,2,6,15.04
2009,0,2,3,1,12.79
2009,0,2,3,2,8.43
2009,0,2,3,3,7.59
2009,0,2,3,4,7.24
2009,0,2,3,5,11.40
2009,0,2,3,6,10.91
2009,0,2,4,1,18.08
2009,0,2,4,2,11.18
2009,0,2,4,3,9.97
2009,0,2,4,4,11.41
2009,0,2,4,5,17.33
2009,0,2,4,6,14.19
2009,0,3,0,1,114.83
2009,0,3,0,2,120.64
2009,0,3,0,3,70.61
2009,0,3,0,4,108.09
2009,0,3,0,5,95.53
2009,0,3,0,6,65.90
2009,0,3,1,1,30.48
2009,0,3,1,2,34.85
2009,0,3,1,3,13.08
2009,0,3,1,4,30.33
2009,0,3,1,5,31.46
2009,0,3,1,6,20.69
2009,0,3,2,1,7.87
2009,0,3,2,2,7.31
2009,0,3,2,3,1.68
2009,0,3,2,4,3.50
2009,0,3,2,5,3.34
2009,0,3,2,6,3.85
2009,0,3,3,1,72.17
2009,0,3,3,2,57.64
2009,0,3,3,3,36.61
2009,0,3,3,4,55.19
2009,0,3,3,5,47.82
2009,0,3,3,6,35.01
2009,0,3,4,1,93.07
2009,0,3,4,2,85.79
2009,0,3,4,3,45.44
2009,0,3,4,4,76.62
2009,0,3,4,5,73.75
2009,0,3,4,6,46.95
2009,0,4,0,1,90.91
2009,0,4,0,2,67.42
2009,0,4,0,3,50.00
2009,0,4,0,4,78.20
2009,0,4,0,5,70.92
2009,0,4,0,6,40.17
2009,0,4,1,1,21.19
2009,0,4,1,2,45.45
2009,0,4,1,3,20.69
2009,0,4,1,4,28.54
2009,0,4,1,5,30.73
2009,0,4,1,6,11.75
2009,0,4,2,1,8.47
2009,0,4,2,4,2.85
2009,0,4,2,5,4.14
2009,0,4,2,6,7.78
2009,0,4,3,1,74.07
2009,0,4,3,2,66.67
2009,0,4,3,3,34.48
2009,0,4,3,4,39.95
2009,0,4,3,5,39.60
2009,0,4,3,6,30.49
2009,0,4,4,1,86.42
2009,0,4,4,2,40.54
2009,0,4,4,3,46.55
2009,0,4,4,4,61.07
2009,0,4,4,5,63.83
2009,0,4,4,6,32.31
2009,0,5,0,1,57.76
2009,0,5,0,2,80.45
2009,0,5,0,3,45.97
2009,0,5,0,4,33.86
2009,0,5,0,5,49.61
2009,0,5,0,6,51.93
2009,0,5,1,1,14.28
2009,0,5,1,2,19.12
2009,0,5,1,3,10.34
2009,0,5,1,4,8.92
2009,0,5,1,5,14.48
2009,0,5,1,6,13.17
2009,0,5,2,1,2.75
2009,0,5,2,2,4.39
2009,0,5,2,3,2.38
2009,0,5,2,4,1.79
2009,0,5,2,5,2.41
2009,0,5,2,6,2.71
2009,0,5,3,1,37.06
2009,0,5,3,2,49.20
2009,0,5,3,3,25.89
2009,0,5,3,4,18.56
2009,0,5,3,5,29.70
2009,0,5,3,6,33.08
2009,0,5,4,1,46.06
2009,0,5,4,2,62.82
2009,0,5,4,3,33.73
2009,0,5,4,4,25.13
2009,0,5,4,5,41.14
2009,0,5,4,6,41.22
2009,0,6,0,1,19.71
2009,0,6,0,2,13.82
2009,0,6,0,3,27.97
2009,0,6,0,4,18.44
2009,0,6,0,5,15.65
2009,0,6,0,6,26.10
2009,0,6,1,1,5.60
2009,0,6,1,2,3.22
2009,0,6,1,3,6.09
2009,0,6,1,4,5.38
2009,0,6,1,5,6.43
2009,0,6,1,6,6.49
2009,0,6,2,1,1.28
2009,0,6,2,2,1.28
2009,0,6,2,3,1.60
2009,0,6,2,4,1.40
2009,0,6,2,5,.96
2009,0,6,2,6,1.78
2009,0,6,3,1,9.23
2009,0,6,3,2,8.22
2009,0,6,3,3,12.66
2009,0,6,3,4,9.07
2009,0,6,3,5,6.22
2009,0,6,3,6,13.92
2009,0,6,4,1,13.99
2009,0,6,4,2,10.06
2009,0,6,4,3,17.50
2009,0,6,4,4,13.46
2009,0,6,4,5,11.58
2009,0,6,4,6,17.83
2009,0,8,0,1,83.88
2009,0,8,0,2,69.11
2009,0,8,0,3,35.48
2009,0,8,0,4,40.28
2009,0,8,0,5,52.89
2009,0,8,0,6,49.49
2009,0,8,1,1,19.29
2009,0,8,1,2,18.48
2009,0,8,1,3,7.48
2009,0,8,1,4,10.04
2009,0,8,1,5,13.42
2009,0,8,1,6,13.23
2009,0,8,2,1,5.35
2009,0,8,2,2,5.13
2009,0,8,2,3,1.39
2009,0,8,2,4,1.40
2009,0,8,2,5,2.53
2009,0,8,2,6,2.33
2009,0,8,3,1,59.74
2009,0,8,3,2,43.60
2009,0,8,3,3,23.17
2009,0,8,3,4,26.56
2009,0,8,3,5,34.89
2009,0,8,3,6,33.31
2009,0,8,4,1,68.69
2009,0,8,4,2,53.34
2009,0,8,4,3,27.27
2009,0,8,4,4,32.27
2009,0,8,4,5,43.89
2009,0,8,4,6,41.16
2009,0,9,0,1,36.59
2009,0,9,0,2,59.90
2009,0,9,0,3,45.45
2009,0,9,0,4,46.81
2009,0,9,0,5,41.30
2009,0,9,0,6,45.46
2009,0,9,1,1,11.29
2009,0,9,1,2,14.76
2009,0,9,1,3,12.32
2009,0,9,1,4,13.09
2009,0,9,1,5,13.77
2009,0,9,1,6,12.86
2009,0,9,2,1,1.67
2009,0,9,2,2,3.54
2009,0,9,2,3,2.68
2009,0,9,2,4,3.42
2009,0,9,2,5,2.70
2009,0,9,2,6,2.77
2009,0,9,3,1,19.49
2009,0,9,3,2,33.84
2009,0,9,3,3,22.95
2009,0,9,3,4,24.78
2009,0,9,3,5,22.31
2009,0,9,3,6,28.47
2009,0,9,4,1,27.38
2009,0,9,4,2,44.46
2009,0,9,4,3,32.32
2009,0,9,4,4,35.03
2009,0,9,4,5,33.65
2009,0,9,4,6,36.23
2009,0,10,0,1,140.01
2009,0,10,0,2,154.08
2009,0,10,0,3,71.74
2009,0,10,0,4,38.43
2009,0,10,0,5,72.03
2009,0,10,0,6,101.24
2009,0,10,1,1,33.31
2009,0,10,1,2,30.21
2009,0,10,1,3,13.77
2009,0,10,1,4,11.65
2009,0,10,1,5,21.18
2009,0,10,1,6,24.80
2009,0,10,2,1,8.01
2009,0,10,2,2,8.13
2009,0,10,2,3,2.66
2009,0,10,2,4,1.59
2009,0,10,2,5,3.39
2009,0,10,2,6,4.32
2009,0,10,3,1,91.54
2009,0,10,3,2,88.99
2009,0,10,3,3,43.69
2009,0,10,3,4,21.31
2009,0,10,3,5,44.35
2009,0,10,3,6,64.91
2009,0,10,4,1,112.99
2009,0,10,4,2,109.31
2009,0,10,4,3,52.77
2009,0,10,4,4,29.63
2009,0,10,4,5,59.88
2009,0,10,4,6,80.41
2009,0,11,0,1,58.18
2009,0,11,0,2,67.30
2009,0,11,0,3,44.99
2009,0,11,0,4,30.99
2009,0,11,0,5,49.15
2009,0,11,0,6,51.73
2009,0,11,1,1,14.18
2009,0,11,1,2,15.67
2009,0,11,1,3,9.80
2009,0,11,1,4,8.08
2009,0,11,1,5,14.27
2009,0,11,1,6,12.98
2009,0,11,2,1,2.81
2009,0,11,2,2,3.56
2009,0,11,2,3,2.29
2009,0,11,2,4,1.52
2009,0,11,2,5,2.32
2009,0,11,2,6,2.65
2009,0,11,3,1,37.67
2009,0,11,3,2,43.15
2009,0,11,3,3,25.53
2009,0,11,3,4,17.06
2009,0,11,3,5,29.55
2009,0,11,3,6,32.90
2009,0,11,4,1,46.56
2009,0,11,4,2,53.93
2009,0,11,4,3,32.96
2009,0,11,4,4,22.95
2009,0,11,4,5,40.75
2009,0,11,4,6,40.90
2009,0,12,0,1,121.01
2009,0,12,0,2,133.44
2009,0,12,0,3,70.52
2009,0,12,0,4,109.39
2009,0,12,0,5,96.65
2009,0,12,0,6,66.23
2009,0,12,1,1,32.49
2009,0,12,1,2,37.68
2009,0,12,1,3,13.35
2009,0,12,1,4,30.72
2009,0,12,1,5,31.49
2009,0,12,1,6,20.81
2009,0,12,2,1,8.39
2009,0,12,2,2,8.70
2009,0,12,2,3,1.76
2009,0,12,2,4,3.46
2009,0,12,2,5,3.01
2009,0,12,2,6,4.03
2009,0,12,3,1,76.45
2009,0,12,3,2,61.22
2009,0,12,3,3,36.97
2009,0,12,3,4,55.77
2009,0,12,3,5,48.44
2009,0,12,3,6,33.77
2009,0,12,4,1,98.88
2009,0,12,4,2,92.62
2009,0,12,4,3,46.22
2009,0,12,4,4,77.49
2009,0,12,4,5,74.53
2009,0,12,4,6,46.32
2009,1,0,0,1,80.62
2009,1,0,0,2,81.21
2009,1,0,0,3,54.32
2009,1,0,0,4,32.67
2009,1,0,0,5,59.50
2009,1,0,0,6,68.85
2009,1,0,1,1,17.64
2009,1,0,1,2,16.99
2009,1,0,1,3,10.93
2009,1,0,1,4,7.61
2009,1,0,1,5,14.43
2009,1,0,1,6,15.86
2009,1,0,2,1,2.89
2009,1,0,2,2,3.45
2009,1,0,2,3,2.32
2009,1,0,2,4,1.46
2009,1,0,2,5,2.69
2009,1,0,2,6,2.97
2009,1,0,3,1,63.27
2009,1,0,3,2,63.49
2009,1,0,3,3,40.67
2009,1,0,3,4,23.58
2009,1,0,3,5,44.55
2009,1,0,3,6,53.96
2009,1,0,4,1,72.73
2009,1,0,4,2,74.22
2009,1,0,4,3,48.15
2009,1,0,4,4,28.84
2009,1,0,4,5,54.83
2009,1,0,4,6,62.80
2009,1,1,0,1,228.11
2009,1,1,0,2,270.46
2009,1,1,0,3,90.91
2009,1,1,0,4,219.78
2009,1,1,0,5,200.96
2009,1,1,0,6,157.89
2009,1,1,1,1,66.23
2009,1,1,1,2,37.74
2009,1,1,1,3,55.67
2009,1,1,1,4,43.96
2009,1,1,1,5,28.71
2009,1,1,1,6,38.00
2009,1,1,2,1,13.70
2009,1,1,2,2,9.43
2009,1,1,2,3,14.63
2009,1,1,2,4,10.99
2009,1,1,2,5,12.58
2009,1,1,2,6,34.48
2009,1,1,3,1,165.29
2009,1,1,3,2,204.78
2009,1,1,3,3,274.03
2009,1,1,3,4,167.58
2009,1,1,3,5,143.54
2009,1,1,3,6,136.28
2009,1,1,4,1,188.02
2009,1,1,4,2,215.02
2009,1,1,4,3,258.62
2009,1,1,4,4,189.56
2009,1,1,4,5,155.50
2009,1,1,4,6,122.01
2009,1,2,0,1,26.18
2009,1,2,0,2,16.74
2009,1,2,0,3,12.82
2009,1,2,0,4,9.85
2009,1,2,0,5,18.95
2009,1,2,0,6,10.71
2009,1,2,1,1,13.37
2009,1,2,1,2,25.32
2009,1,2,1,3,3.58
2009,1,2,1,4,3.66
2009,1,2,1,5,5.92
2009,1,2,1,6,3.36
