"date","ageCensus","ethnicityCensus","geog","datacol"
"2018",2,1,5,23.39
"2018",2,1,6,5.59
"2018",2,1,8,5.68
"2018",2,1,11,11.24
"2018",2,1,14,3.19
"2018",2,1,17,2.59
"2018",2,1,18,2.9
"2018",2,1,21,43.48
"2018",2,1,23,3.92
"2018",2,1,24,6.49
"2018",2,1,27,4.87
"2018",2,1,29,12.08
"2018",2,1,30,250
"2018",2,1,31,7.99
"2018",2,1,32,11.99
"2018",2,1,33,9.22
"2018",2,1,34,3.12
"2018",2,1,37,11.45
"2018",2,1,39,10.7
"2018",2,2,6,0.67
"2018",2,2,17,0.09
"2018",2,2,18,1.29
"2018",2,2,27,0.85
"2018",2,2,29,18.52
"2018",2,2,31,0.18
"2018",2,3,3,14.34
"2018",2,3,6,18.16
"2018",2,3,8,37.97
"2018",2,3,13,5.43
"2018",2,3,17,3.81
"2018",2,3,18,4.07
"2018",2,3,21,37.04
"2018",2,3,23,35.71
"2018",2,3,27,6.36
"2018",2,3,29,31.25
"2018",2,3,31,2.62
"2018",2,3,32,6.32
"2018",2,3,34,1.59
"2018",2,3,37,5.92
"2018",2,4,6,2.96
"2018",2,4,17,6.07
"2018",2,4,23,40
"2018",2,4,27,3.05
"2018",2,4,31,10.23
"2018",2,4,34,9.01
"2018",2,5,1,0.52
"2018",2,5,2,2.61
"2018",2,5,3,1.43
"2018",2,5,4,4.48
"2018",2,5,5,5.74
"2018",2,5,6,2.29
"2018",2,5,8,5.27
"2018",2,5,10,4.63
"2018",2,5,11,0.64
"2018",2,5,13,4.71
"2018",2,5,14,2.94
"2018",2,5,15,1.71
"2018",2,5,16,1.11
"2018",2,5,17,1.24
"2018",2,5,18,2.46
"2018",2,5,19,0.48
"2018",2,5,20,6.69
"2018",2,5,21,5.08
"2018",2,5,23,10.89
"2018",2,5,24,1.9
"2018",2,5,25,6.1
"2018",2,5,26,3.47
"2018",2,5,27,2.33
"2018",2,5,28,3.96
"2018",2,5,29,1.81
"2018",2,5,31,2.26
"2018",2,5,32,3.27
"2018",2,5,33,4.39
"2018",2,5,34,3.74
"2018",2,5,36,3.9
"2018",2,5,37,1.01
"2018",2,5,38,1.17
"2018",2,5,39,3.4
"2018",2,8,3,4.36
"2018",2,8,4,22.73
"2018",2,8,5,10.31
"2018",2,8,6,1.66
"2018",2,8,8,20.28
"2018",2,8,13,9.77
"2018",2,8,14,16.13
"2018",2,8,16,20.62
"2018",2,8,17,2.27
"2018",2,8,18,1.57
"2018",2,8,21,10.99
"2018",2,8,23,17.7
"2018",2,8,24,5.68
"2018",2,8,27,4.43
"2018",2,8,29,5.31
"2018",2,8,31,3.05
"2018",2,8,32,13.97
"2018",2,8,33,5.13
"2018",2,8,34,1.72
"2018",2,8,36,4.35
"2018",2,8,37,2.81
"2018",2,8,38,6.8
"2018",2,8,39,2.49
"2018",2,9,1,2.26
"2018",2,9,3,1.78
"2018",2,9,4,4.1
"2018",2,9,5,1.82
"2018",2,9,6,3.35
"2018",2,9,8,5.26
"2018",2,9,11,0.33
"2018",2,9,13,3.67
"2018",2,9,14,2.21
"2018",2,9,17,1.96
"2018",2,9,18,1.44
"2018",2,9,21,5.68
"2018",2,9,23,1.38
"2018",2,9,24,3.69
"2018",2,9,27,3.49
"2018",2,9,29,3.73
"2018",2,9,31,1.32
"2018",2,9,32,11.47
"2018",2,9,33,30.49
"2018",2,9,34,0.76
"2018",2,9,36,0.64
"2018",2,9,37,1.83
"2018",2,9,39,3.31
"2018",2,10,3,3.34
"2018",2,10,4,20
"2018",2,10,5,20.57
"2018",2,10,6,2
"2018",2,10,8,11.51
"2018",2,10,14,10.15
"2018",2,10,16,21.58
"2018",2,10,17,1.47
"2018",2,10,18,1.77
"2018",2,10,21,17.77
"2018",2,10,23,6.2
"2018",2,10,24,1.97
"2018",2,10,27,2.62
"2018",2,10,29,8.29
"2018",2,10,30,31.25
"2018",2,10,31,2.66
"2018",2,10,32,8.9
"2018",2,10,33,2.46
"2018",2,10,34,1.48
"2018",2,10,36,8.4
"2018",2,10,37,1.12
"2018",2,10,38,3.32
"2018",2,10,39,9.16
"2018",2,11,2,1.88
"2018",2,11,3,1.38
"2018",2,11,4,6.33
"2018",2,11,5,7.44
"2018",2,11,6,2.28
"2018",2,11,8,4.2
"2018",2,11,10,10
"2018",2,11,13,6.28
"2018",2,11,14,2.24
"2018",2,11,15,0.99
"2018",2,11,16,3.58
"2018",2,11,17,1.09
"2018",2,11,18,2.54
"2018",2,11,19,0.58
"2018",2,11,20,5.26
"2018",2,11,21,4.66
"2018",2,11,23,12.66
"2018",2,11,24,0.84
"2018",2,11,25,3.21
"2018",2,11,26,1.85
"2018",2,11,27,2.13
"2018",2,11,28,4.77
"2018",2,11,29,1.96
"2018",2,11,31,2.3
"2018",2,11,32,2.96
"2018",2,11,33,5.7
"2018",2,11,34,4.15
"2018",2,11,36,3.16
"2018",2,11,37,0.86
"2018",2,11,38,1.28
"2018",2,11,39,4.47
"2018",2,12,3,15
"2018",2,12,6,22.1
"2018",2,12,8,62.5
"2018",2,12,17,4.15
"2018",2,12,18,13.7
"2018",2,12,21,187.5
"2018",2,12,23,55.56
"2018",2,12,27,6.61
"2018",2,12,29,14.49
"2018",2,12,31,2.46
"2018",2,12,32,5.59
"2018",2,12,34,11.11
"2018",2,12,37,7.81
"2018",3,0,2,3.14
"2018",3,0,3,1.23
"2018",3,0,4,2.29
"2018",3,0,5,3.74
"2018",3,0,6,2.38
"2018",3,0,8,3.39
"2018",3,0,10,7.46
"2018",3,0,11,0.47
"2018",3,0,13,3.32
"2018",3,0,14,3.65
"2018",3,0,15,3.22
"2018",3,0,16,1.61
"2018",3,0,17,1.58
"2018",3,0,18,2.47
"2018",3,0,19,2.97
"2018",3,0,20,8.63
"2018",3,0,21,4.46
"2018",3,0,23,6.36
