"date","ageCensus","ethnicityCensus","geog","datacol"
2018,1,8,6,8083
2018,1,9,1,15928
2018,1,9,2,28849
2018,1,9,3,16330
2018,1,9,4,23386
2018,1,9,5,14937
2018,1,9,6,13165
2018,1,10,1,6760
2018,1,10,2,3272
2018,1,10,3,14726
2018,1,10,4,38638
2018,1,10,5,17170
2018,1,10,6,10420
2018,1,11,1,34608
2018,1,11,2,17553
2018,1,11,3,41039
2018,1,11,4,55733
2018,1,11,5,39607
2018,1,11,6,43789
2018,1,12,1,794
2018,1,12,2,436
2018,1,12,3,2059
2018,1,12,4,10026
2018,1,12,5,4614
2018,1,12,6,1163
2018,2,0,1,61439
2018,2,0,2,53265
2018,2,0,3,76683
2018,2,0,4,128712
2018,2,0,5,75722
2018,2,0,6,74234
2018,2,1,1,2085
2018,2,1,2,2077
2018,2,1,3,1910
2018,2,1,4,1545
2018,2,1,5,1579
2018,2,1,6,1973
2018,2,2,1,1248
2018,2,2,2,1004
2018,2,2,3,6383
2018,2,2,4,22350
2018,2,2,5,4306
2018,2,2,6,2965
2018,2,3,1,1203
2018,2,3,2,875
2018,2,3,3,2366
2018,2,3,4,11012
2018,2,3,5,5211
2018,2,3,6,1775
2018,2,4,1,363
2018,2,4,2,155
2018,2,4,3,521
2018,2,4,4,1648
2018,2,4,5,1523
2018,2,4,6,656
2018,2,5,1,51884
2018,2,5,2,46217
2018,2,5,3,57293
2018,2,5,4,76748
2018,2,5,5,50387
2018,2,5,6,59304
2018,2,8,1,4627
2018,2,8,2,2925
2018,2,8,3,8199
2018,2,8,4,15407
2018,2,8,5,12712
2018,2,8,6,7535
2018,2,9,1,15704
2018,2,9,2,29078
2018,2,9,3,15683
2018,2,9,4,21428
2018,2,9,5,13251
2018,2,9,6,12722
2018,2,10,1,6679
2018,2,10,2,3790
2018,2,10,3,14634
2018,2,10,4,37324
2018,2,10,5,17104
2018,2,10,6,10911
2018,2,11,1,38123
2018,2,11,2,19921
2018,2,11,3,44399
2018,2,11,4,59842
2018,2,11,5,40839
2018,2,11,6,49127
2018,2,12,1,917
2018,2,12,2,468
2018,2,12,3,1959
