date,ageSib,ethnicityCensus,allegation,geog,datacol
2013,3,11,2,33,8.56
2013,3,11,2,34,2.72
2013,3,11,2,35,54.55
2013,3,11,2,36,5.86
2013,3,11,2,37,4.95
2013,3,11,2,38,3.92
2013,3,11,2,39,3.82
2013,3,11,3,1,92.86
2013,3,11,3,2,96.49
2013,3,11,3,3,38.29
2013,3,11,3,4,54.44
2013,3,11,3,5,81.85
2013,3,11,3,6,49.39
2013,3,11,3,7,85.71
2013,3,11,3,8,88.52
2013,3,11,3,9,48.58
2013,3,11,3,10,200.00
2013,3,11,3,11,30.94
2013,3,11,3,12,222.22
2013,3,11,3,13,71.12
2013,3,11,3,14,108.61
2013,3,11,3,15,64.92
2013,3,11,3,16,162.07
2013,3,11,3,17,33.45
2013,3,11,3,18,59.86
2013,3,11,3,19,68.76
2013,3,11,3,20,84.75
2013,3,11,3,21,91.30
2013,3,11,3,22,33.15
2013,3,11,3,23,90.08
2013,3,11,3,24,119.27
2013,3,11,3,25,132.65
2013,3,11,3,26,201.30
2013,3,11,3,27,61.02
2013,3,11,3,28,98.36
2013,3,11,3,29,57.75
2013,3,11,3,30,111.11
2013,3,11,3,31,54.79
2013,3,11,3,32,59.26
2013,3,11,3,33,101.28
2013,3,11,3,34,42.96
2013,3,11,3,35,145.45
2013,3,11,3,36,87.85
2013,3,11,3,37,70.75
2013,3,11,3,38,72.55
2013,3,11,3,39,64.41
2013,3,11,4,1,100.00
2013,3,11,4,2,116.96
2013,3,11,4,3,46.15
2013,3,11,4,4,66.27
2013,3,11,4,5,104.39
2013,3,11,4,6,63.06
2013,3,11,4,7,85.71
2013,3,11,4,8,107.00
2013,3,11,4,9,56.68
2013,3,11,4,10,246.15
2013,3,11,4,11,36.93
2013,3,11,4,12,222.22
2013,3,11,4,13,77.12
2013,3,11,4,14,139.34
2013,3,11,4,15,73.04
2013,3,11,4,16,213.79
2013,3,11,4,17,42.26
2013,3,11,4,18,71.39
2013,3,11,4,19,70.73
2013,3,11,4,20,88.14
2013,3,11,4,21,116.28
2013,3,11,4,22,33.15
2013,3,11,4,23,100.52
2013,3,11,4,24,133.03
2013,3,11,4,25,158.16
2013,3,11,4,26,214.29
2013,3,11,4,27,77.72
2013,3,11,4,28,122.95
2013,3,11,4,29,66.19
2013,3,11,4,30,130.72
2013,3,11,4,31,64.80
2013,3,11,4,32,66.49
2013,3,11,4,33,108.42
2013,3,11,4,34,51.93
2013,3,11,4,35,163.64
2013,3,11,4,36,108.35
2013,3,11,4,37,84.54
2013,3,11,4,38,84.31
2013,3,11,4,39,78.72
2013,3,12,0,3,94.34
2013,3,12,0,6,119.34
2013,3,12,0,11,115.38
2013,3,12,0,15,186.05
2013,3,12,0,17,149.35
2013,3,12,0,18,122.70
2013,3,12,0,27,150.19
2013,3,12,0,31,77.30
2013,3,12,0,32,224.49
2013,3,12,0,34,84.16
2013,3,12,0,39,300.00
2013,3,12,1,6,45.27
2013,3,12,1,11,76.92
2013,3,12,1,15,93.02
2013,3,12,1,17,50.94
2013,3,12,1,18,30.67
2013,3,12,1,27,55.13
2013,3,12,1,31,24.67
2013,3,12,1,32,76.53
2013,3,12,1,34,39.60
2013,3,12,1,37,111.11
2013,3,12,1,39,66.67
2013,3,12,2,6,8.23
2013,3,12,2,17,4.89
2013,3,12,2,18,12.27
2013,3,12,2,27,6.34
2013,3,12,2,31,4.93
2013,3,12,2,32,.00
2013,3,12,2,34,.00
2013,3,12,2,39,66.67
2013,3,12,3,3,75.47
2013,3,12,3,6,74.07
2013,3,12,3,11,76.92
2013,3,12,3,15,93.02
2013,3,12,3,17,98.13
2013,3,12,3,18,98.16
2013,3,12,3,27,100.13
2013,3,12,3,31,55.92
2013,3,12,3,32,173.47
2013,3,12,3,34,39.60
2013,3,12,3,37,333.33
2013,3,12,3,39,166.67
2013,3,12,4,3,75.47
2013,3,12,4,6,90.53
2013,3,12,4,11,115.38
2013,3,12,4,15,139.53
2013,3,12,4,17,128.06
2013,3,12,4,18,122.70
2013,3,12,4,27,134.35
2013,3,12,4,31,69.08
2013,3,12,4,32,188.78
2013,3,12,4,34,69.31
2013,3,12,4,37,388.89
2013,3,12,4,39,200.00
2012,0,0,0,1,41.04
2012,0,0,0,2,88.35
2012,0,0,0,3,47.97
2012,0,0,0,4,53.07
2012,0,0,0,5,92.46
2012,0,0,0,6,52.64
2012,0,0,0,7,95.10
2012,0,0,0,8,91.56
2012,0,0,0,9,57.89
2012,0,0,0,10,96.77
2012,0,0,0,11,42.50
2012,0,0,0,12,68.63
2012,0,0,0,13,67.36
2012,0,0,0,14,116.62
2012,0,0,0,15,58.33
2012,0,0,0,16,60.91
2012,0,0,0,17,41.00
2012,0,0,0,18,54.43
2012,0,0,0,19,65.51
2012,0,0,0,20,96.56
2012,0,0,0,21,88.93
2012,0,0,0,22,59.48
2012,0,0,0,23,89.49
2012,0,0,0,24,89.29
2012,0,0,0,25,100.50
2012,0,0,0,26,104.81
2012,0,0,0,27,62.83
2012,0,0,0,28,35.12
2012,0,0,0,29,83.33
2012,0,0,0,30,66.60
2012,0,0,0,31,51.55
2012,0,0,0,32,77.57
2012,0,0,0,33,71.56
2012,0,0,0,34,47.59
2012,0,0,0,35,125.00
2012,0,0,0,36,67.36
2012,0,0,0,37,71.64
2012,0,0,0,38,47.75
2012,0,0,0,39,82.04
2012,0,0,1,1,11.84
2012,0,0,1,2,18.80
2012,0,0,1,3,11.99
2012,0,0,1,4,13.71
2012,0,0,1,5,22.11
2012,0,0,1,6,16.58
2012,0,0,1,7,17.29
2012,0,0,1,8,24.98
2012,0,0,1,9,15.45
2012,0,0,1,10,28.86
2012,0,0,1,11,10.76
2012,0,0,1,12,14.71
2012,0,0,1,13,19.08
2012,0,0,1,14,24.06
2012,0,0,1,15,11.56
2012,0,0,1,16,11.51
2012,0,0,1,17,11.28
2012,0,0,1,18,13.68
2012,0,0,1,19,14.86
2012,0,0,1,20,18.79
2012,0,0,1,21,22.92
2012,0,0,1,22,17.14
2012,0,0,1,23,17.67
2012,0,0,1,24,20.51
2012,0,0,1,25,28.54
2012,0,0,1,26,25.77
2012,0,0,1,27,19.05
2012,0,0,1,28,11.17
2012,0,0,1,29,17.36
2012,0,0,1,30,20.64
2012,0,0,1,31,10.93
2012,0,0,1,32,19.21
2012,0,0,1,33,13.60
2012,0,0,1,34,12.75
2012,0,0,1,35,41.67
2012,0,0,1,36,12.43
2012,0,0,1,37,14.13
2012,0,0,1,38,10.95
2012,0,0,1,39,16.90
2012,0,0,2,1,3.16
2012,0,0,2,2,5.17
2012,0,0,2,3,2.16
2012,0,0,2,4,1.78
2012,0,0,2,5,4.02
2012,0,0,2,6,3.11
2012,0,0,2,7,.00
2012,0,0,2,8,4.72
2012,0,0,2,9,3.92
2012,0,0,2,10,8.49
2012,0,0,2,11,1.96
2012,0,0,2,12,.00
2012,0,0,2,13,4.02
2012,0,0,2,14,3.23
2012,0,0,2,15,1.56
2012,0,0,2,16,3.84
2012,0,0,2,17,1.88
2012,0,0,2,18,2.60
2012,0,0,2,19,1.65
2012,0,0,2,20,4.18
2012,0,0,2,21,4.32
2012,0,0,2,22,4.03
2012,0,0,2,23,7.14
2012,0,0,2,24,4.50
2012,0,0,2,25,3.72
2012,0,0,2,26,6.01
2012,0,0,2,27,2.62
2012,0,0,2,28,1.60
2012,0,0,2,29,4.96
2012,0,0,2,30,3.75
2012,0,0,2,31,2.40
2012,0,0,2,32,3.63
2012,0,0,2,33,5.73
2012,0,0,2,34,2.86
2012,0,0,2,35,.00
2012,0,0,2,36,3.53
2012,0,0,2,37,3.05
2012,0,0,2,38,1.22
2012,0,0,2,39,4.09
2012,0,0,3,1,27.62
2012,0,0,3,2,72.37
2012,0,0,3,3,31.56
2012,0,0,3,4,35.42
2012,0,0,3,5,60.64
2012,0,0,3,6,33.28
2012,0,0,3,7,63.40
2012,0,0,3,8,57.68
2012,0,0,3,9,37.87
2012,0,0,3,10,74.70
2012,0,0,3,11,25.25
2012,0,0,3,12,68.63
2012,0,0,3,13,50.38
2012,0,0,3,14,69.39
2012,0,0,3,15,40.66
2012,0,0,3,16,45.56
2012,0,0,3,17,24.92
2012,0,0,3,18,36.60
2012,0,0,3,19,42.94
2012,0,0,3,20,62.63
2012,0,0,3,21,58.55
2012,0,0,3,22,38.31
2012,0,0,3,23,59.97
2012,0,0,3,24,60.78
2012,0,0,3,25,67.62
2012,0,0,3,26,83.33
2012,0,0,3,27,40.13
2012,0,0,3,28,24.74
2012,0,0,3,29,58.28
2012,0,0,3,30,42.21
2012,0,0,3,31,34.45
2012,0,0,3,32,55.03
2012,0,0,3,33,47.95
2012,0,0,3,34,29.60
2012,0,0,3,35,65.97
2012,0,0,3,36,42.00
2012,0,0,3,37,50.96
2012,0,0,3,38,34.67
2012,0,0,3,39,51.48
2012,0,0,4,1,33.54
2012,0,0,4,2,79.89
2012,0,0,4,3,40.26
2012,0,0,4,4,42.15
2012,0,0,4,5,73.87
2012,0,0,4,6,44.84
2012,0,0,4,7,69.16
2012,0,0,4,8,74.12
2012,0,0,4,9,46.14
2012,0,0,4,10,89.98
2012,0,0,4,11,33.88
2012,0,0,4,12,68.63
2012,0,0,4,13,58.69
2012,0,0,4,14,83.47
2012,0,0,4,15,49.10
2012,0,0,4,16,51.32
2012,0,0,4,17,32.62
2012,0,0,4,18,46.21
2012,0,0,4,19,51.47
2012,0,0,4,20,78.81
2012,0,0,4,21,72.43
2012,0,0,4,22,49.40
2012,0,0,4,23,69.56
2012,0,0,4,24,71.29
2012,0,0,4,25,86.85
2012,0,0,4,26,93.64
2012,0,0,4,27,52.95
2012,0,0,4,28,32.72
2012,0,0,4,29,71.10
2012,0,0,4,30,56.29
2012,0,0,4,31,41.91
2012,0,0,4,32,64.14
2012,0,0,4,33,57.25
2012,0,0,4,34,37.77
2012,0,0,4,35,100.69
2012,0,0,4,36,51.23
2012,0,0,4,37,60.52
2012,0,0,4,38,40.45
2012,0,0,4,39,62.15
2012,0,1,0,2,310.34
2012,0,1,0,3,53.72
2012,0,1,0,4,243.24
2012,0,1,0,5,190.02
2012,0,1,0,6,37.11
2012,0,1,0,8,165.75
2012,0,1,0,9,68.18
2012,0,1,0,10,32.52
2012,0,1,0,11,80.65
2012,0,1,0,13,70.31
2012,0,1,0,14,155.37
2012,0,1,0,15,93.02
2012,0,1,0,16,70.18
2012,0,1,0,17,192.98
2012,0,1,0,18,135.39
2012,0,1,0,19,157.89
2012,0,1,0,21,106.56
2012,0,1,0,22,260.87
2012,0,1,0,23,116.67
2012,0,1,0,24,136.08
2012,0,1,0,25,196.08
2012,0,1,0,26,147.06
2012,0,1,0,27,167.34
2012,0,1,0,31,256.64
2012,0,1,0,32,210.53
2012,0,1,0,33,89.49
2012,0,1,0,34,110.31
2012,0,1,0,36,37.04
2012,0,1,0,38,192.31
2012,0,1,1,2,137.93
2012,0,1,1,3,8.26
2012,0,1,1,4,54.05
2012,0,1,1,5,21.38
2012,0,1,1,6,14.43
2012,0,1,1,8,38.67
2012,0,1,1,10,16.26
2012,0,1,1,13,31.25
2012,0,1,1,14,33.90
2012,0,1,1,15,23.26
2012,0,1,1,16,35.09
2012,0,1,1,17,38.22
2012,0,1,1,18,28.50
2012,0,1,1,20,108.11
2012,0,1,1,21,24.59
2012,0,1,1,22,86.96
2012,0,1,1,23,12.50
2012,0,1,1,24,16.49
2012,0,1,1,25,.00
2012,0,1,1,26,29.41
2012,0,1,1,27,26.68
2012,0,1,1,29,53.51
2012,0,1,1,31,36.28
2012,0,1,1,32,40.31
2012,0,1,1,33,19.46
2012,0,1,1,34,14.39
2012,0,1,1,37,41.31
2012,0,1,1,38,76.92
2012,0,1,1,39,56.03
2012,0,1,2,2,68.97
2012,0,1,2,4,.00
2012,0,1,2,5,9.50
2012,0,1,2,6,8.25
2012,0,1,2,10,16.26
2012,0,1,2,13,15.63
2012,0,1,2,14,.00
2012,0,1,2,17,8.15
2012,0,1,2,18,7.13
2012,0,1,2,20,54.05
2012,0,1,2,21,16.39
2012,0,1,2,23,8.33
2012,0,1,2,24,8.25
2012,0,1,2,27,7.28
2012,0,1,2,29,20.07
2012,0,1,2,31,14.16
2012,0,1,2,32,10.08
2012,0,1,2,37,13.77
2012,0,1,2,39,18.99
2012,0,1,3,2,241.38
2012,0,1,3,3,37.19
2012,0,1,3,4,162.16
2012,0,1,3,5,90.26
2012,0,1,3,6,24.74
2012,0,1,3,8,110.50
2012,0,1,3,9,68.18
2012,0,1,3,10,16.26
2012,0,1,3,11,80.65
2012,0,1,3,13,46.88
2012,0,1,3,14,62.15
2012,0,1,3,15,58.14
2012,0,1,3,16,35.09
2012,0,1,3,17,120.30
2012,0,1,3,18,61.76
2012,0,1,3,19,131.58
2012,0,1,3,21,57.38
2012,0,1,3,22,173.91
2012,0,1,3,23,41.67
2012,0,1,3,24,92.78
2012,0,1,3,25,176.47
2012,0,1,3,26,147.06
2012,0,1,3,27,113.99
2012,0,1,3,29,317.73
2012,0,1,3,31,176.99
2012,0,1,3,32,142.22
2012,0,1,3,33,42.80
2012,0,1,3,34,64.75
2012,0,1,3,36,37.04
2012,0,1,3,37,289.16
2012,0,1,3,38,153.85
2012,0,1,3,39,235.52
2012,0,1,4,2,310.34
2012,0,1,4,3,41.32
2012,0,1,4,4,189.19
2012,0,1,4,5,104.51
2012,0,1,4,6,30.93
2012,0,1,4,8,132.60
2012,0,1,4,9,68.18
2012,0,1,4,10,24.39
2012,0,1,4,11,80.65
2012,0,1,4,13,62.50
2012,0,1,4,14,84.75
2012,0,1,4,15,69.77
2012,0,1,4,16,52.63
2012,0,1,4,17,142.86
2012,0,1,4,18,78.38
2012,0,1,4,19,131.58
2012,0,1,4,21,73.77
2012,0,1,4,22,173.91
2012,0,1,4,23,50.00
2012,0,1,4,24,98.97
2012,0,1,4,25,176.47
2012,0,1,4,26,147.06
2012,0,1,4,27,130.15
2012,0,1,4,29,347.83
2012,0,1,4,31,196.46
2012,0,1,4,32,163.49
2012,0,1,4,33,58.37
2012,0,1,4,34,71.94
2012,0,1,4,36,37.04
2012,0,1,4,37,321.86
2012,0,1,4,38,153.85
2012,0,1,4,39,264.96
2012,0,2,0,2,142.86
2012,0,2,0,3,13.91
2012,0,2,0,4,37.04
2012,0,2,0,5,37.50
2012,0,2,0,6,15.34
2012,0,2,0,8,41.32
2012,0,2,0,9,58.82
2012,0,2,0,11,10.75
2012,0,2,0,14,100.92
2012,0,2,0,15,22.92
2012,0,2,0,16,60.61
2012,0,2,0,17,15.59
2012,0,2,0,18,15.19
2012,0,2,0,21,84.75
2012,0,2,0,23,183.67
2012,0,2,0,27,20.27
2012,0,2,0,28,142.86
2012,0,2,0,29,54.30
2012,0,2,0,31,12.29
2012,0,2,0,32,22.20
2012,0,2,0,34,15.92
2012,0,2,0,37,20.98
2012,0,2,0,38,37.04
2012,0,2,0,39,15.02
2012,0,2,1,3,6.18
2012,0,2,1,4,37.04
2012,0,2,1,6,5.90
2012,0,2,1,8,16.53
2012,0,2,1,11,.00
2012,0,2,1,14,27.52
2012,0,2,1,15,8.60
2012,0,2,1,16,.00
2012,0,2,1,17,5.73
2012,0,2,1,18,4.00
2012,0,2,1,21,33.90
2012,0,2,1,23,122.45
2012,0,2,1,27,8.58
2012,0,2,1,28,142.86
2012,0,2,1,29,22.62
2012,0,2,1,31,5.87
2012,0,2,1,32,7.10
2012,0,2,1,34,3.54
2012,0,2,1,37,2.80
2012,0,2,1,38,18.52
2012,0,2,1,39,.00
2012,0,2,2,6,1.97
2012,0,2,2,17,.81
2012,0,2,2,27,.91
2012,0,2,2,29,.00
2012,0,2,2,31,.68
2012,0,2,2,32,3.55
2012,0,2,2,34,2.36
2012,0,2,2,37,.00
2012,0,2,2,38,7.41
2012,0,2,3,2,142.86
2012,0,2,3,3,7.73
2012,0,2,3,4,37.04
2012,0,2,3,5,37.50
2012,0,2,3,6,10.23
2012,0,2,3,8,33.06
2012,0,2,3,11,10.75
2012,0,2,3,14,73.39
2012,0,2,3,15,11.46
2012,0,2,3,16,60.61
2012,0,2,3,17,8.73
2012,0,2,3,18,10.39
2012,0,2,3,21,84.75
2012,0,2,3,23,102.04
2012,0,2,3,27,10.96
2012,0,2,3,29,40.72
2012,0,2,3,31,6.20
2012,0,2,3,32,15.99
2012,0,2,3,34,11.79
2012,0,2,3,37,18.18
2012,0,2,3,38,22.22
2012,0,2,3,39,12.01
2012,0,2,4,2,142.86
2012,0,2,4,3,12.36
2012,0,2,4,4,37.04
2012,0,2,4,5,37.50
2012,0,2,4,6,12.98
2012,0,2,4,8,41.32
2012,0,2,4,11,10.75
2012,0,2,4,14,73.39
2012,0,2,4,15,14.33
2012,0,2,4,16,60.61
2012,0,2,4,17,12.78
2012,0,2,4,18,12.79
2012,0,2,4,21,84.75
2012,0,2,4,23,163.27
2012,0,2,4,27,16.99
2012,0,2,4,28,142.86
2012,0,2,4,29,54.30
2012,0,2,4,31,10.38
2012,0,2,4,32,20.43
2012,0,2,4,34,12.97
2012,0,2,4,37,19.58
2012,0,2,4,38,33.33
2012,0,2,4,39,12.01
2012,0,3,0,3,64.22
2012,0,3,0,4,181.82
2012,0,3,0,5,296.30
2012,0,3,0,6,91.35
2012,0,3,0,8,129.41
2012,0,3,0,9,142.86
2012,0,3,0,11,166.67
2012,0,3,0,13,81.30
2012,0,3,0,14,241.38
2012,0,3,0,15,70.87
2012,0,3,0,16,142.86
2012,0,3,0,17,107.21
2012,0,3,0,18,80.82
2012,0,3,0,19,150.00
2012,0,3,0,21,333.33
2012,0,3,0,23,205.88
2012,0,3,0,24,125.00
2012,0,3,0,27,108.70
2012,0,3,0,29,86.96
2012,0,3,0,31,66.43
2012,0,3,0,32,134.86
2012,0,3,0,34,44.44
2012,0,3,0,36,100.00
2012,0,3,0,37,169.90
2012,0,3,0,38,39.22
2012,0,3,0,39,121.95
2012,0,3,1,3,21.41
2012,0,3,1,4,90.91
2012,0,3,1,5,111.11
2012,0,3,1,6,36.38
2012,0,3,1,8,47.06
2012,0,3,1,9,.00
2012,0,3,1,11,43.48
2012,0,3,1,13,48.78
2012,0,3,1,14,68.97
2012,0,3,1,15,19.69
2012,0,3,1,16,95.24
2012,0,3,1,17,29.39
2012,0,3,1,18,21.71
2012,0,3,1,19,.00
2012,0,3,1,21,100.00
2012,0,3,1,23,58.82
2012,0,3,1,27,34.24
2012,0,3,1,29,32.61
2012,0,3,1,31,18.41
2012,0,3,1,32,42.29
2012,0,3,1,33,214.29
2012,0,3,1,34,9.66
2012,0,3,1,36,.00
2012,0,3,1,37,38.83
2012,0,3,1,39,20.33
2012,0,3,2,3,6.12
2012,0,3,2,6,4.04
2012,0,3,2,17,3.08
2012,0,3,2,18,4.83
2012,0,3,2,27,2.85
2012,0,3,2,31,2.89
2012,0,3,2,32,5.71
2012,0,3,2,34,2.90
2012,0,3,2,36,40.00
2012,0,3,2,39,8.13
2012,0,3,3,3,36.70
2012,0,3,3,4,90.91
2012,0,3,3,5,185.19
2012,0,3,3,6,46.08
2012,0,3,3,8,82.35
2012,0,3,3,9,.00
2012,0,3,3,11,79.71
2012,0,3,3,13,65.04
2012,0,3,3,14,172.41
2012,0,3,3,15,43.31
2012,0,3,3,16,95.24
2012,0,3,3,17,62.63
2012,0,3,3,18,54.28
2012,0,3,3,19,.00
2012,0,3,3,21,233.33
2012,0,3,3,23,176.47
2012,0,3,3,24,125.00
2012,0,3,3,27,66.71
2012,0,3,3,29,76.09
2012,0,3,3,31,41.16
2012,0,3,3,32,94.86
2012,0,3,3,33,285.71
2012,0,3,3,34,23.19
2012,0,3,3,36,60.00
2012,0,3,3,37,97.09
2012,0,3,3,38,39.22
2012,0,3,3,39,69.11
2012,0,3,4,3,51.99
2012,0,3,4,4,136.36
2012,0,3,4,5,259.26
2012,0,3,4,6,75.18
2012,0,3,4,8,105.88
2012,0,3,4,9,.00
2012,0,3,4,11,115.94
2012,0,3,4,13,81.30
2012,0,3,4,14,206.90
2012,0,3,4,15,55.12
2012,0,3,4,16,95.24
2012,0,3,4,17,81.81
2012,0,3,4,18,71.17
2012,0,3,4,19,.00
2012,0,3,4,21,300.00
2012,0,3,4,23,176.47
2012,0,3,4,24,125.00
2012,0,3,4,27,89.27
2012,0,3,4,29,86.96
2012,0,3,4,31,53.43
2012,0,3,4,32,113.14
2012,0,3,4,34,29.95
2012,0,3,4,36,80.00
2012,0,3,4,37,116.50
2012,0,3,4,38,39.22
2012,0,3,4,39,77.24
2012,0,4,0,3,55.56
2012,0,4,0,4,153.85
2012,0,4,0,6,63.64
2012,0,4,0,8,192.31
2012,0,4,0,14,100.00
2012,0,4,0,15,60.61
2012,0,4,0,17,87.83
2012,0,4,0,18,75.60
2012,0,4,0,21,200.00
2012,0,4,0,23,176.47
2012,0,4,0,27,69.12
2012,0,4,0,29,90.91
2012,0,4,0,31,48.32
2012,0,4,0,32,109.97
2012,0,4,0,34,57.76
2012,0,4,0,36,176.47
2012,0,4,0,37,64.52
2012,0,4,0,39,93.75
2012,0,4,1,6,15.91
2012,0,4,1,8,115.38
2012,0,4,1,14,100.00
2012,0,4,1,15,45.45
2012,0,4,1,17,29.79
2012,0,4,1,18,27.49
2012,0,4,1,23,.00
2012,0,4,1,27,31.01
2012,0,4,1,29,90.91
2012,0,4,1,31,14.71
2012,0,4,1,32,37.80
2012,0,4,1,34,21.66
2012,0,4,1,36,117.65
2012,0,4,1,37,48.39
2012,0,4,2,6,6.82
2012,0,4,2,17,3.08
2012,0,4,2,27,1.94
2012,0,4,2,31,4.20
2012,0,4,2,32,10.31
2012,0,4,3,3,55.56
2012,0,4,3,4,153.85
2012,0,4,3,6,52.27
2012,0,4,3,8,115.38
2012,0,4,3,14,100.00
2012,0,4,3,15,30.30
2012,0,4,3,17,54.96
2012,0,4,3,18,41.24
2012,0,4,3,21,133.33
2012,0,4,3,23,117.65
2012,0,4,3,27,38.76
2012,0,4,3,29,60.61
2012,0,4,3,31,31.51
2012,0,4,3,32,75.60
2012,0,4,3,34,36.10
2012,0,4,3,36,176.47
2012,0,4,3,37,64.52
2012,0,4,3,39,93.75
2012,0,4,4,3,55.56
2012,0,4,4,4,153.85
2012,0,4,4,6,59.09
2012,0,4,4,8,153.85
2012,0,4,4,14,100.00
2012,0,4,4,15,60.61
2012,0,4,4,17,75.50
2012,0,4,4,18,61.86
2012,0,4,4,21,133.33
2012,0,4,4,23,117.65
2012,0,4,4,27,58.79
2012,0,4,4,29,90.91
2012,0,4,4,31,35.71
2012,0,4,4,32,99.66
2012,0,4,4,34,50.54
2012,0,4,4,36,176.47
2012,0,4,4,37,64.52
2012,0,4,4,39,93.75
2012,0,5,0,1,52.56
2012,0,5,0,2,81.38
2012,0,5,0,3,50.42
2012,0,5,0,4,56.28
2012,0,5,0,5,83.95
2012,0,5,0,6,48.59
2012,0,5,0,7,89.29
2012,0,5,0,8,90.73
2012,0,5,0,9,61.47
2012,0,5,0,10,103.60
2012,0,5,0,11,59.57
2012,0,5,0,12,58.82
2012,0,5,0,13,77.38
2012,0,5,0,14,114.96
2012,0,5,0,15,60.01
2012,0,5,0,16,60.33
2012,0,5,0,17,36.29
2012,0,5,0,18,49.46
2012,0,5,0,19,62.91
2012,0,5,0,20,87.06
2012,0,5,0,21,87.78
2012,0,5,0,22,49.68
2012,0,5,0,23,87.44
2012,0,5,0,24,97.14
2012,0,5,0,25,94.37
2012,0,5,0,26,96.41
2012,0,5,0,27,56.88
2012,0,5,0,28,33.96
2012,0,5,0,29,82.79
2012,0,5,0,30,61.37
2012,0,5,0,31,53.85
2012,0,5,0,32,70.01
2012,0,5,0,33,65.47
2012,0,5,0,34,44.07
2012,0,5,0,35,117.86
2012,0,5,0,36,67.98
2012,0,5,0,37,63.15
2012,0,5,0,38,43.76
2012,0,5,0,39,101.81
2012,0,5,1,1,14.72
2012,0,5,1,2,16.97
2012,0,5,1,3,12.01
2012,0,5,1,4,14.88
2012,0,5,1,5,22.90
2012,0,5,1,6,14.90
2012,0,5,1,7,17.86
2012,0,5,1,8,25.25
2012,0,5,1,9,17.09
2012,0,5,1,10,31.53
2012,0,5,1,11,15.49
2012,0,5,1,12,14.71
2012,0,5,1,13,22.26
2012,0,5,1,14,23.92
2012,0,5,1,15,11.63
2012,0,5,1,16,11.21
2012,0,5,1,17,9.69
2012,0,5,1,18,11.96
2012,0,5,1,19,14.95
2012,0,5,1,20,19.95
2012,0,5,1,21,23.37
2012,0,5,1,22,13.74
2012,0,5,1,23,17.26
2012,0,5,1,24,25.23
2012,0,5,1,25,28.92
2012,0,5,1,26,25.52
2012,0,5,1,27,17.02
2012,0,5,1,28,11.62
2012,0,5,1,29,17.65
2012,0,5,1,30,19.11
2012,0,5,1,31,11.16
2012,0,5,1,32,17.29
2012,0,5,1,33,11.54
2012,0,5,1,34,11.65
2012,0,5,1,35,39.29
2012,0,5,1,36,12.99
2012,0,5,1,37,13.88
2012,0,5,1,38,8.61
2012,0,5,1,39,22.68
2012,0,5,2,1,2.80
2012,0,5,2,2,4.49
2012,0,5,2,3,2.45
2012,0,5,2,4,2.51
2012,0,5,2,5,3.82
2012,0,5,2,6,2.89
2012,0,5,2,7,.00
2012,0,5,2,8,4.88
2012,0,5,2,9,4.20
2012,0,5,2,10,6.76
2012,0,5,2,11,3.19
2012,0,5,2,12,.00
2012,0,5,2,13,4.95
2012,0,5,2,14,3.21
2012,0,5,2,15,1.71
2012,0,5,2,16,3.74
2012,0,5,2,17,1.79
2012,0,5,2,18,2.47
2012,0,5,2,19,1.87
2012,0,5,2,20,3.63
2012,0,5,2,21,4.04
2012,0,5,2,22,3.17
2012,0,5,2,23,6.95
2012,0,5,2,24,5.27
2012,0,5,2,25,3.81
2012,0,5,2,26,6.62
2012,0,5,2,27,2.57
2012,0,5,2,28,1.79
2012,0,5,2,29,5.04
2012,0,5,2,30,4.02
2012,0,5,2,31,2.49
2012,0,5,2,32,3.15
2012,0,5,2,33,5.37
2012,0,5,2,34,2.87
2012,0,5,2,35,.00
2012,0,5,2,36,3.25
2012,0,5,2,37,2.64
2012,0,5,2,38,.72
2012,0,5,2,39,5.45
2012,0,5,3,1,36.44
2012,0,5,3,2,66.40
2012,0,5,3,3,34.14
2012,0,5,3,4,37.28
2012,0,5,3,5,58.45
2012,0,5,3,6,31.35
2012,0,5,3,7,56.55
2012,0,5,3,8,57.78
2012,0,5,3,9,41.08
2012,0,5,3,10,87.84
2012,0,5,3,11,35.61
2012,0,5,3,12,58.82
2012,0,5,3,13,59.51
2012,0,5,3,14,70.87
2012,0,5,3,15,42.80
2012,0,5,3,16,46.98
2012,0,5,3,17,22.61
2012,0,5,3,18,34.57
2012,0,5,3,19,42.67
2012,0,5,3,20,57.44
2012,0,5,3,21,59.02
2012,0,5,3,22,33.83
2012,0,5,3,23,60.54
2012,0,5,3,24,65.14
2012,0,5,3,25,62.40
2012,0,5,3,26,73.72
2012,0,5,3,27,37.08
2012,0,5,3,28,23.24
2012,0,5,3,29,55.89
2012,0,5,3,30,40.24
2012,0,5,3,31,36.39
2012,0,5,3,32,49.98
2012,0,5,3,33,45.34
2012,0,5,3,34,28.10
2012,0,5,3,35,64.29
2012,0,5,3,36,43.02
2012,0,5,3,37,43.88
2012,0,5,3,38,32.64
2012,0,5,3,39,63.41
2012,0,5,4,1,42.05
2012,0,5,4,2,72.89
2012,0,5,4,3,42.62
2012,0,5,4,4,45.17
2012,0,5,4,5,71.50
2012,0,5,4,6,41.71
2012,0,5,4,7,62.50
2012,0,5,4,8,74.00
2012,0,5,4,9,50.67
2012,0,5,4,10,99.10
2012,0,5,4,11,48.23
2012,0,5,4,12,58.82
2012,0,5,4,13,68.44
2012,0,5,4,14,84.79
2012,0,5,4,15,51.02
2012,0,5,4,16,51.79
